step,customer,age,gender,zipcodeori,merchant,zipmerchant,category,amount,fraud
41,C1349321790,3,F,28007,M923029380,28007,es_home,180.06,0
41,C1139944236,2,F,28007,M855959430,28007,es_hyper,97.85,0
41,C901739086,2,M,28007,M85975013,28007,es_food,51.53,0
41,C142251484,6,M,28007,M855959430,28007,es_hyper,2.15,0
41,C1867566140,4,F,28007,M151143676,28007,es_barsandrestaurants,20.77,0
41,C1715338428,2,M,28007,M97925176,28007,es_wellnessandbeauty,30.82,0
41,C1370556911,1,M,28007,M78078399,28007,es_wellnessandbeauty,93.42,0
41,C5079947,3,F,28007,M85975013,28007,es_food,34.55,0
41,C180936571,2,M,28007,M1842530320,28007,es_tech,151.28,0
41,C1870872671,2,F,28007,M855959430,28007,es_hyper,22.21,0
41,C1236489588,2,F,28007,M1053599405,28007,es_health,147.44,0
41,C1914083426,2,M,28007,M151143676,28007,es_barsandrestaurants,90.13,0
41,C1503009287,2,M,28007,M1748431652,28007,es_wellnessandbeauty,84.23,0
41,C2078460335,6,F,28007,M151143676,28007,es_barsandrestaurants,30.79,0
41,C1369559766,3,M,28007,M1649169323,28007,es_sportsandtoys,78.53,0
41,C694574500,6,M,28007,M1053599405,28007,es_health,189.57,0
41,C1415453492,2,F,28007,M1313686961,28007,es_contents,8.71,0
41,C1881279773,4,F,28007,M1913465890,28007,es_health,157.15,0
41,C205797331,4,F,28007,M1053599405,28007,es_health,116.11,0
41,C1404684380,5,F,28007,M855959430,28007,es_hyper,58.68,1
41,C1203244235,3,F,28007,M855959430,28007,es_hyper,38.68,1
41,C1074203200,1,M,28007,M840466850,28007,es_tech,58.77,0
41,C109947606,3,F,28007,M349281107,28007,es_fashion,21.68,0
41,C85075290,3,F,28007,M85975013,28007,es_food,42.56,0
41,C1906711479,4,F,28007,M855959430,28007,es_hyper,83.1,0
41,C1287167517,2,F,28007,M1823072687,28007,es_transportation,57.32,0
41,C802590979,6,F,28007,M855959430,28007,es_hyper,89.0,0
41,C781096653,4,F,28007,M1913465890,28007,es_health,127.68,0
41,C626836922,5,F,28007,M209847108,28007,es_wellnessandbeauty,48.95,0
41,C1613579866,5,M,28007,M349281107,28007,es_fashion,67.41,0
41,C1505467955,3,F,28007,M1416436880,28007,es_tech,38.66,0
41,C115603187,4,M,28007,M209847108,28007,es_wellnessandbeauty,52.6,0
41,C763005836,3,F,28007,M1823072687,28007,es_transportation,54.31,0
41,C1425719203,1,F,28007,M855959430,28007,es_hyper,28.88,0
41,C696052681,2,F,28007,M1053599405,28007,es_health,155.55,0
41,C1927849279,2,F,28007,M348934600,28007,es_transportation,33.15,0
41,C1150646122,3,M,28007,M209847108,28007,es_wellnessandbeauty,15.9,0
41,C500992269,2,M,28007,M349281107,28007,es_fashion,25.64,0
41,C1089848865,3,F,28007,M1649169323,28007,es_sportsandtoys,107.76,0
41,C1791559714,3,F,28007,M1053599405,28007,es_health,170.78,0
41,C1769359992,3,F,28007,M855959430,28007,es_hyper,14.34,0
41,C1552608695,6,F,28007,M349281107,28007,es_fashion,115.29,0
41,C734397713,2,M,28007,M209847108,28007,es_wellnessandbeauty,104.82,0
41,C936786093,5,F,28007,M855959430,28007,es_hyper,15.39,0
41,C1049562739,3,M,28007,M840466850,28007,es_tech,48.89,0
41,C1529207541,2,F,28007,M1649169323,28007,es_sportsandtoys,59.86,0
41,C1174105749,5,M,28007,M348934600,28007,es_transportation,19.12,0
41,C1389311354,5,M,28007,M1946091778,28007,es_wellnessandbeauty,80.63,0
41,C956700475,4,F,28007,M1823072687,28007,es_transportation,6.93,0
41,C1333537680,3,F,28007,M85975013,28007,es_food,23.49,0
41,C1767839998,2,F,28007,M1823072687,28007,es_transportation,32.66,0
41,C1073067421,4,F,28007,M85975013,28007,es_food,68.92,0
41,C455036670,2,M,28007,M1946091778,28007,es_wellnessandbeauty,22.22,0
41,C320437746,3,F,28007,M349281107,28007,es_fashion,16.94,0
41,C378899672,1,F,28007,M480139044,28007,es_health,3.34,0
41,C120279480,3,F,28007,M855959430,28007,es_hyper,102.13,0
41,C583110837,3,M,28007,M151143676,28007,es_barsandrestaurants,7.97,0
41,C42779194,6,F,28007,M1946091778,28007,es_wellnessandbeauty,33.42,0
41,C910454738,4,F,28007,M857378720,28007,es_hotelservices,166.69,1
41,C1160118068,2,M,28007,M857378720,28007,es_hotelservices,891.17,1
41,C563092648,6,F,28007,M677738360,28007,es_contents,32.78,0
41,C1687101094,2,F,28007,M85975013,28007,es_food,41.8,0
41,C55178455,3,M,28007,M855959430,28007,es_hyper,4.84,0
41,C71746980,1,M,28007,M1535107174,28007,es_wellnessandbeauty,142.45,0
41,C432449092,5,M,28007,M349281107,28007,es_fashion,16.94,0
41,C1464030920,1,F,28007,M1649169323,28007,es_sportsandtoys,4.55,0
41,C469059843,5,F,28007,M1053599405,28007,es_health,173.83,0
41,C1142956269,4,M,28007,M1535107174,28007,es_wellnessandbeauty,58.04,0
41,C709211172,4,F,28007,M78078399,28007,es_wellnessandbeauty,49.36,0
41,C1013313546,2,F,28007,M78078399,28007,es_wellnessandbeauty,46.91,0
41,C1137292670,5,F,28007,M349281107,28007,es_fashion,24.35,0
41,C1542345868,6,F,28007,M85975013,28007,es_food,33.71,0
41,C1018783569,2,M,28007,M1788569036,28007,es_sportsandtoys,54.2,0
41,C719598710,5,F,28007,M855959430,28007,es_hyper,47.36,0
41,C1375103798,3,F,28007,M3697346,28007,es_leisure,53.4,0
41,C680687990,4,F,28007,M151143676,28007,es_barsandrestaurants,44.0,0
41,C2109595609,6,M,28007,M1400236507,28007,es_home,68.66,0
41,C908646797,3,M,28007,M348934600,28007,es_transportation,12.6,0
41,C417267123,2,F,28007,M840466850,28007,es_tech,1071.69,1
41,C218446443,2,M,28007,M840466850,28007,es_tech,630.86,1
41,C1256072323,2,M,28007,M209847108,28007,es_wellnessandbeauty,19.89,0
41,C1771537982,2,M,28007,M480139044,28007,es_health,391.05,1
41,C436675602,2,M,28007,M151143676,28007,es_barsandrestaurants,19.97,0
41,C2086664398,2,F,28007,M209847108,28007,es_wellnessandbeauty,102.18,0
41,C721654925,2,M,28007,M1600850729,28007,es_fashion,1.53,0
41,C536412201,2,M,28007,M495352832,28007,es_travel,1805.59,0
41,C676229147,2,M,28007,M97925176,28007,es_wellnessandbeauty,70.14,0
41,C1456179400,5,F,28007,M855959430,28007,es_hyper,14.22,0
41,C192974759,1,F,28007,M349281107,28007,es_fashion,111.88,0
41,C1679033854,2,F,28007,M209847108,28007,es_wellnessandbeauty,70.57,0
41,C1744581762,3,F,28007,M85975013,28007,es_food,24.78,0
41,C1913127981,4,F,28007,M151143676,28007,es_barsandrestaurants,113.95,0
41,C1776310825,4,M,28007,M840466850,28007,es_tech,137.72,0
41,C411345215,1,F,28007,M78078399,28007,es_wellnessandbeauty,176.31,0
41,C1702404555,3,M,28007,M78078399,28007,es_wellnessandbeauty,27.59,0
41,C1156672988,5,M,28007,M1400236507,28007,es_home,119.76,0
41,C1060270098,3,M,28007,M78078399,28007,es_wellnessandbeauty,37.27,0
41,C1651034737,3,M,28007,M480139044,28007,es_health,149.86,0
41,C913863966,6,M,28007,M50039827,28007,es_health,120.93,0
41,C1457086535,2,M,28007,M1872033263,28007,es_home,31.56,0
41,C1973818754,2,F,28007,M85975013,28007,es_food,0.58,0
41,C938819633,1,M,28007,M1053599405,28007,es_health,87.22,0
41,C2074563683,2,M,28007,M1946091778,28007,es_wellnessandbeauty,28.04,0
41,C33256704,4,F,28007,M1823072687,28007,es_transportation,39.42,0
41,C537423962,3,F,28007,M348934600,28007,es_transportation,19.75,0
41,C570913468,1,F,28007,M1053599405,28007,es_health,51.81,0
41,C1299474405,4,F,28007,M855959430,28007,es_hyper,9.85,0
41,C915739806,4,M,28007,M1198415165,28007,es_wellnessandbeauty,26.61,0
41,C951578955,2,M,28007,M480139044,28007,es_health,1073.59,1
41,C73726310,1,F,28007,M151143676,28007,es_barsandrestaurants,66.62,0
41,C156162339,2,F,28007,M1946091778,28007,es_wellnessandbeauty,114.07,0
41,C959506480,1,F,28007,M1823072687,28007,es_transportation,23.23,0
41,C301422123,3,M,28007,M209847108,28007,es_wellnessandbeauty,76.79,0
41,C1866572071,3,F,28007,M85975013,28007,es_food,29.72,0
41,C1506066038,5,M,28007,M1053599405,28007,es_health,1.39,0
41,C295094185,2,M,28007,M209847108,28007,es_wellnessandbeauty,9.67,0
41,C413455659,2,F,28007,M1888755466,28007,es_otherservices,58.02,0
41,C189036899,0,F,28007,M1198415165,28007,es_wellnessandbeauty,22.99,0
41,C161678291,3,F,28007,M151143676,28007,es_barsandrestaurants,6.01,0
41,C145230032,2,F,28007,M1913465890,28007,es_health,112.15,0
41,C1956908177,2,M,28007,M1053599405,28007,es_health,82.86,0
41,C449179311,2,M,28007,M17379832,28007,es_sportsandtoys,103.93,0
41,C1014847580,4,M,28007,M840466850,28007,es_tech,153.87,0
41,C951578955,2,M,28007,M85975013,28007,es_food,61.47,0
41,C1174416804,4,F,28007,M349281107,28007,es_fashion,26.41,0
41,C582479974,2,M,28007,M1823072687,28007,es_transportation,25.95,0
41,C1744858817,6,M,28007,M923029380,28007,es_home,145.64,0
41,C806399525,2,F,28007,M1535107174,28007,es_wellnessandbeauty,262.48,1
41,C1118984324,3,F,28007,M209847108,28007,es_wellnessandbeauty,12.11,0
41,C1637357651,3,M,28007,M1649169323,28007,es_sportsandtoys,119.46,0
41,C481773197,4,F,28007,M349281107,28007,es_fashion,0.37,0
41,C433355159,4,F,28007,M1946091778,28007,es_wellnessandbeauty,138.92,0
41,C1175850429,4,M,28007,M547558035,28007,es_fashion,44.71,0
41,C2127479268,5,F,28007,M151143676,28007,es_barsandrestaurants,89.09,0
41,C658256470,3,F,28007,M151143676,28007,es_barsandrestaurants,122.38,0
41,C318717540,4,M,28007,M855959430,28007,es_hyper,93.92,0
41,C409740988,5,M,28007,M1649169323,28007,es_sportsandtoys,26.88,0
41,C1505370540,3,F,28007,M50039827,28007,es_health,24.15,0
41,C1053477622,2,M,28007,M78078399,28007,es_wellnessandbeauty,3.05,0
41,C1609425799,1,F,28007,M2011752106,28007,es_hotelservices,74.6,0
41,C1327677398,2,M,28007,M209847108,28007,es_wellnessandbeauty,40.66,0
41,C1903856065,1,M,28007,M855959430,28007,es_hyper,25.38,0
41,C1582152156,5,M,28007,M151143676,28007,es_barsandrestaurants,70.05,0
41,C79727066,3,M,28007,M480139044,28007,es_health,77.67,0
41,C927830595,6,F,28007,M151143676,28007,es_barsandrestaurants,95.4,0
41,C836959718,3,M,28007,M209847108,28007,es_wellnessandbeauty,114.15,0
41,C1305161735,6,M,28007,M980657600,28007,es_sportsandtoys,296.36,1
41,C587016440,5,M,28007,M348934600,28007,es_transportation,8.66,0
41,C1902104464,6,F,28007,M1823072687,28007,es_transportation,1.82,0
41,C1072166767,3,F,28007,M855959430,28007,es_hyper,67.06,0
41,C1529774854,2,F,28007,M1053599405,28007,es_health,147.2,0
41,C2060778761,5,F,28007,M209847108,28007,es_wellnessandbeauty,98.53,0
41,C1311947724,2,M,28007,M209847108,28007,es_wellnessandbeauty,126.96,0
41,C395508885,4,M,28007,M1788569036,28007,es_sportsandtoys,28.39,0
41,C913662681,5,M,28007,M85975013,28007,es_food,61.0,0
41,C1862384239,4,M,28007,M1600850729,28007,es_fashion,21.95,0
41,C1440474435,2,M,28007,M348934600,28007,es_transportation,65.33,0
41,C1210957250,3,F,28007,M1600850729,28007,es_fashion,35.52,0
41,C190521845,3,M,28007,M151143676,28007,es_barsandrestaurants,45.23,0
41,C795132749,5,F,28007,M855959430,28007,es_hyper,1.3,0
41,C1516302826,3,F,28007,M1649169323,28007,es_sportsandtoys,177.21,0
41,C1224153830,4,F,28007,M85975013,28007,es_food,16.44,0
41,C96868586,3,M,28007,M1823072687,28007,es_transportation,35.25,0
41,C848738212,4,M,28007,M151143676,28007,es_barsandrestaurants,21.26,0
41,C629170053,4,M,28007,M480139044,28007,es_health,270.97,1
41,C1761368684,1,F,28007,M209847108,28007,es_wellnessandbeauty,37.67,0
41,C299357678,3,F,28007,M855959430,28007,es_hyper,59.05,0
41,C2070997908,3,F,28007,M1823072687,28007,es_transportation,35.08,0
41,C1809615650,4,M,28007,M1600850729,28007,es_fashion,81.12,0
41,C270217031,3,F,28007,M1946091778,28007,es_wellnessandbeauty,29.68,0
41,C2110878299,3,F,28007,M1600850729,28007,es_fashion,11.27,0
41,C1478081031,4,F,28007,M85975013,28007,es_food,23.51,0
41,C200511130,2,M,28007,M348934600,28007,es_transportation,36.98,0
41,C1850870588,2,M,28007,M151143676,28007,es_barsandrestaurants,28.71,0
41,C1152835627,U,E,28007,M209847108,28007,es_wellnessandbeauty,167.48,0
41,C643323409,2,M,28007,M1872033263,28007,es_home,76.55,0
41,C1359092613,4,F,28007,M50039827,28007,es_health,167.81,0
41,C200459252,1,M,28007,M1053599405,28007,es_health,99.59,0
41,C1671770086,2,M,28007,M151143676,28007,es_barsandrestaurants,30.73,0
41,C848293063,5,F,28007,M855959430,28007,es_hyper,20.68,0
41,C671524709,5,F,28007,M85975013,28007,es_food,11.0,0
41,C727502065,2,M,28007,M1535107174,28007,es_wellnessandbeauty,97.53,0
41,C714086473,3,F,28007,M348934600,28007,es_transportation,15.06,0
41,C1314174420,2,M,28007,M1535107174,28007,es_wellnessandbeauty,20.38,0
41,C1043944424,2,M,28007,M1600850729,28007,es_fashion,129.8,0
41,C386205251,2,F,28007,M1946091778,28007,es_wellnessandbeauty,9.47,0
41,C1825950751,4,F,28007,M209847108,28007,es_wellnessandbeauty,4.22,0
41,C653835530,2,M,28007,M209847108,28007,es_wellnessandbeauty,148.12,0
41,C1523732855,2,F,28007,M480139044,28007,es_health,163.15,0
41,C1452354279,3,M,28007,M1313686961,28007,es_contents,2.39,0
41,C1009080922,3,F,28007,M1823072687,28007,es_transportation,56.22,0
41,C612581943,3,F,28007,M1198415165,28007,es_wellnessandbeauty,125.17,0
41,C587299231,2,F,28007,M1649169323,28007,es_sportsandtoys,793.44,1
41,C1038329920,1,F,28007,M209847108,28007,es_wellnessandbeauty,28.46,0
41,C296571542,2,F,28007,M980657600,28007,es_sportsandtoys,98.65,1
41,C1431806998,4,F,28007,M85975013,28007,es_food,96.25,0
41,C1937615372,4,F,28007,M1913465890,28007,es_health,136.3,0
41,C911139709,3,F,28007,M1913465890,28007,es_health,25.9,0
41,C1779394537,4,F,28007,M85975013,28007,es_food,86.69,0
41,C676156739,2,F,28007,M85975013,28007,es_food,16.55,0
41,C1901383731,4,F,28007,M1946091778,28007,es_wellnessandbeauty,66.91,0
41,C512783217,2,M,28007,M85975013,28007,es_food,72.1,0
41,C1160118068,2,M,28007,M677738360,28007,es_contents,66.35,0
41,C1343106500,4,F,28007,M349281107,28007,es_fashion,55.3,0
41,C1934785516,2,F,28007,M1053599405,28007,es_health,215.91,0
41,C1510459992,3,M,28007,M78078399,28007,es_wellnessandbeauty,32.07,0
41,C659009992,5,M,28007,M1946091778,28007,es_wellnessandbeauty,116.33,0
41,C1723897078,2,F,28007,M78078399,28007,es_wellnessandbeauty,153.18,0
41,C1020355960,2,F,28007,M1600850729,28007,es_fashion,54.52,0
41,C809005315,2,F,28007,M1535107174,28007,es_wellnessandbeauty,79.55,0
41,C390271010,3,F,28007,M480139044,28007,es_health,607.32,1
41,C1802714004,2,M,28007,M1649169323,28007,es_sportsandtoys,123.62,0
41,C759236361,5,M,28007,M348934600,28007,es_transportation,21.54,0
41,C792765429,5,M,28007,M1888755466,28007,es_otherservices,631.79,1
41,C1350963410,5,F,28007,M1888755466,28007,es_otherservices,142.62,1
41,C839839520,2,F,28007,M1649169323,28007,es_sportsandtoys,51.84,0
41,C2016997607,2,M,28007,M85975013,28007,es_food,26.38,0
41,C1857140958,4,M,28007,M85975013,28007,es_food,1.69,0
41,C1413412440,2,F,28007,M78078399,28007,es_wellnessandbeauty,91.69,0
41,C223315547,1,M,28007,M209847108,28007,es_wellnessandbeauty,19.12,0
41,C1838948302,1,M,28007,M1198415165,28007,es_wellnessandbeauty,91.87,0
41,C1176114065,2,F,28007,M85975013,28007,es_food,17.44,0
41,C1422393615,2,M,28007,M1823072687,28007,es_transportation,9.83,0
41,C951660772,3,M,28007,M1946091778,28007,es_wellnessandbeauty,45.4,0
41,C1554849332,5,F,28007,M1053599405,28007,es_health,165.26,0
41,C183456137,1,M,28007,M480139044,28007,es_health,26.91,0
41,C744245203,2,M,28007,M349281107,28007,es_fashion,51.87,0
41,C179648560,4,F,28007,M1535107174,28007,es_wellnessandbeauty,36.58,0
41,C809339851,3,F,28007,M1888755466,28007,es_otherservices,83.95,0
41,C1396904959,3,M,28007,M855959430,28007,es_hyper,7.49,0
41,C1913044357,5,F,28007,M97925176,28007,es_wellnessandbeauty,2.53,0
41,C1577880868,2,F,28007,M1823072687,28007,es_transportation,19.29,0
41,C1429394820,3,M,28007,M1053599405,28007,es_health,245.47,0
41,C144168365,4,M,28007,M1823072687,28007,es_transportation,6.41,0
41,C1381700589,4,M,28007,M855959430,28007,es_hyper,36.76,0
41,C642324097,2,M,28007,M480139044,28007,es_health,3.03,0
41,C16613795,2,F,28007,M1313686961,28007,es_contents,60.49,0
41,C1192557067,1,F,28007,M1198415165,28007,es_wellnessandbeauty,48.77,0
41,C2013867948,3,M,28007,M1535107174,28007,es_wellnessandbeauty,101.31,0
41,C761166755,3,F,28007,M1313686961,28007,es_contents,94.91,0
41,C521213907,1,M,28007,M855959430,28007,es_hyper,247.1,1
41,C1135495199,2,M,28007,M855959430,28007,es_hyper,30.01,0
41,C1159034982,3,M,28007,M151143676,28007,es_barsandrestaurants,43.81,0
41,C1013199152,4,M,28007,M1535107174,28007,es_wellnessandbeauty,19.79,0
41,C1846274338,3,M,28007,M348934600,28007,es_transportation,33.21,0
41,C1657987748,2,F,28007,M1649169323,28007,es_sportsandtoys,149.44,0
41,C1619197936,3,M,28007,M480139044,28007,es_health,106.78,0
41,C2110568911,2,F,28007,M677738360,28007,es_contents,13.32,0
41,C503433561,4,M,28007,M1600850729,28007,es_fashion,19.39,0
41,C1604376835,1,F,28007,M151143676,28007,es_barsandrestaurants,34.51,0
41,C447373253,4,M,28007,M348934600,28007,es_transportation,61.89,0
41,C1173530601,2,M,28007,M1535107174,28007,es_wellnessandbeauty,0.18,0
41,C2113973089,2,F,28007,M1946091778,28007,es_wellnessandbeauty,29.59,0
41,C332727422,5,M,28007,M1913465890,28007,es_health,34.43,0
41,C1598564853,2,M,28007,M1823072687,28007,es_transportation,56.46,0
41,C1093826151,4,M,28007,M78078399,28007,es_wellnessandbeauty,2.33,0
41,C750714109,3,F,28007,M980657600,28007,es_sportsandtoys,514.56,1
41,C34104097,1,F,28007,M209847108,28007,es_wellnessandbeauty,75.63,0
41,C1864289868,4,F,28007,M1600850729,28007,es_fashion,99.72,0
41,C632176173,2,M,28007,M1053599405,28007,es_health,29.87,0
41,C1202775726,3,F,28007,M1946091778,28007,es_wellnessandbeauty,47.82,0
41,C1928450094,2,M,28007,M1053599405,28007,es_health,147.69,0
41,C2128263275,2,M,28007,M50039827,28007,es_health,125.31,0
41,C579648989,3,F,28007,M97925176,28007,es_wellnessandbeauty,97.08,0
41,C2011457912,4,F,28007,M1946091778,28007,es_wellnessandbeauty,3.99,0
41,C1225717157,5,M,28007,M1872033263,28007,es_home,139.35,0
41,C574062699,2,M,28007,M1649169323,28007,es_sportsandtoys,113.97,0
41,C1952937534,4,F,28007,M855959430,28007,es_hyper,18.5,0
41,C1171394321,4,M,28007,M209847108,28007,es_wellnessandbeauty,46.98,0
41,C1342849651,1,M,28007,M692898500,28007,es_health,253.31,0
41,C2029028090,4,M,28007,M1313686961,28007,es_contents,34.95,0
41,C383264569,1,F,28007,M209847108,28007,es_wellnessandbeauty,85.8,0
41,C381446674,5,F,28007,M980657600,28007,es_sportsandtoys,122.48,1
41,C1952040134,3,F,28007,M78078399,28007,es_wellnessandbeauty,93.23,0
41,C1688605578,3,M,28007,M85975013,28007,es_food,21.68,0
41,C856303631,4,M,28007,M85975013,28007,es_food,24.58,0
41,C922544599,3,F,28007,M1198415165,28007,es_wellnessandbeauty,45.57,0
41,C74966273,2,F,28007,M1198415165,28007,es_wellnessandbeauty,178.11,0
41,C1625937550,2,F,28007,M1842530320,28007,es_tech,92.85,0
41,C1267444276,3,F,28007,M1842530320,28007,es_tech,86.55,0
41,C1950870438,1,F,28007,M348934600,28007,es_transportation,52.11,0
41,C2064655298,4,F,28007,M1823072687,28007,es_transportation,25.6,0
41,C1366869967,5,M,28007,M1053599405,28007,es_health,42.93,0
41,C1978080967,2,M,28007,M855959430,28007,es_hyper,40.15,0
41,C1694165271,2,M,28007,M151143676,28007,es_barsandrestaurants,35.79,0
42,C1928637369,3,F,28007,M349281107,28007,es_fashion,68.95,0
42,C1690793519,2,F,28007,M151143676,28007,es_barsandrestaurants,18.4,0
42,C270217031,3,F,28007,M1053599405,28007,es_health,81.4,0
42,C936435497,4,M,28007,M1872033263,28007,es_home,273.13,0
42,C55178455,3,M,28007,M348934600,28007,es_transportation,6.49,0
42,C1331907286,2,M,28007,M349281107,28007,es_fashion,173.03,0
42,C842799656,1,F,28007,M209847108,28007,es_wellnessandbeauty,16.62,0
42,C1899001756,2,M,28007,M209847108,28007,es_wellnessandbeauty,118.58,0
42,C2043927860,2,M,28007,M1823072687,28007,es_transportation,8.7,0
42,C808326652,U,E,28007,M1400236507,28007,es_home,191.67,0
42,C1857263556,1,F,28007,M1352454843,28007,es_hotelservices,151.32,0
42,C2095181585,4,M,28007,M1946091778,28007,es_wellnessandbeauty,24.25,0
42,C193924578,4,F,28007,M78078399,28007,es_wellnessandbeauty,3.97,0
42,C282483842,4,F,28007,M855959430,28007,es_hyper,30.5,0
42,C2033310172,4,M,28007,M209847108,28007,es_wellnessandbeauty,98.35,0
42,C1767734624,3,F,28007,M1842530320,28007,es_tech,110.02,0
42,C1771537982,2,M,28007,M151143676,28007,es_barsandrestaurants,335.35,1
42,C1992803690,2,F,28007,M1053599405,28007,es_health,5.61,0
42,C285545076,2,F,28007,M840466850,28007,es_tech,205.52,0
42,C1242686524,2,M,28007,M1535107174,28007,es_wellnessandbeauty,17.4,0
42,C346693029,4,F,28007,M85975013,28007,es_food,50.79,0
42,C1656381290,1,F,28007,M480139044,28007,es_health,147.74,0
42,C986553990,5,F,28007,M349281107,28007,es_fashion,16.56,0
42,C96868586,3,M,28007,M1946091778,28007,es_wellnessandbeauty,5.88,0
42,C792765429,5,M,28007,M732195782,28007,es_travel,953.75,1
42,C1214826221,6,M,28007,M1946091778,28007,es_wellnessandbeauty,34.27,0
42,C85676975,4,M,28007,M1053599405,28007,es_health,112.53,0
42,C117112395,3,F,28007,M209847108,28007,es_wellnessandbeauty,10.12,0
42,C1306889886,1,M,28007,M840466850,28007,es_tech,111.72,0
42,C503433561,4,M,28007,M1823072687,28007,es_transportation,28.51,0
42,C1929968596,2,F,28007,M1053599405,28007,es_health,215.46,0
42,C1262879702,1,M,28007,M349281107,28007,es_fashion,3.15,0
42,C1542180842,4,F,28007,M85975013,28007,es_food,74.92,0
42,C1070471979,3,M,28007,M1913465890,28007,es_health,58.06,0
42,C1058652489,4,M,28007,M85975013,28007,es_food,24.83,0
42,C153419170,3,F,28007,M1913465890,28007,es_health,166.09,0
42,C510795907,5,F,28007,M1198415165,28007,es_wellnessandbeauty,125.22,0
42,C1017469037,2,M,28007,M1649169323,28007,es_sportsandtoys,78.32,0
42,C107438779,4,M,28007,M45060432,28007,es_hotelservices,164.87,0
42,C1931570160,3,F,28007,M348934600,28007,es_transportation,15.02,0
42,C1158646143,3,M,28007,M1053599405,28007,es_health,101.19,0
42,C812882942,1,F,28007,M1649169323,28007,es_sportsandtoys,59.13,0
42,C1996918734,2,M,28007,M349281107,28007,es_fashion,73.81,0
42,C1864289868,4,F,28007,M1823072687,28007,es_transportation,7.94,0
42,C798268011,3,F,28007,M85975013,28007,es_food,82.53,0
42,C1423633034,2,M,28007,M547558035,28007,es_fashion,7.31,0
42,C1870872671,2,F,28007,M348934600,28007,es_transportation,43.78,0
42,C1914582232,2,M,28007,M923029380,28007,es_home,178.4,0
42,C1382480007,4,F,28007,M1872033263,28007,es_home,112.97,0
42,C1948527523,5,M,28007,M85975013,28007,es_food,50.45,0
42,C1624198560,3,F,28007,M1535107174,28007,es_wellnessandbeauty,109.65,0
42,C1954706477,3,F,28007,M1823072687,28007,es_transportation,0.17,0
42,C1523854098,4,M,28007,M2011752106,28007,es_hotelservices,223.24,1
42,C461156176,5,F,28007,M2011752106,28007,es_hotelservices,300.97,1
42,C6433096,2,M,28007,M50039827,28007,es_health,188.72,0
42,C859741683,5,F,28007,M209847108,28007,es_wellnessandbeauty,54.5,0
42,C1350963410,5,F,28007,M855959430,28007,es_hyper,25.32,1
42,C218446443,2,M,28007,M855959430,28007,es_hyper,247.61,1
42,C878904462,2,F,28007,M1842530320,28007,es_tech,282.95,0
42,C531724764,4,F,28007,M855959430,28007,es_hyper,30.35,0
42,C1029994689,3,M,28007,M78078399,28007,es_wellnessandbeauty,26.18,0
42,C1679033854,2,F,28007,M1198415165,28007,es_wellnessandbeauty,1.87,0
42,C2052617893,5,F,28007,M855959430,28007,es_hyper,46.01,0
42,C1196357413,3,F,28007,M1053599405,28007,es_health,94.05,0
42,C1202775726,3,F,28007,M348934600,28007,es_transportation,1.88,0
42,C228882909,2,M,28007,M1053599405,28007,es_health,227.41,0
42,C1935661715,2,M,28007,M1535107174,28007,es_wellnessandbeauty,1.42,0
42,C58668191,3,F,28007,M1649169323,28007,es_sportsandtoys,18.33,0
42,C366601563,1,F,28007,M1053599405,28007,es_health,20.88,0
42,C1228152586,1,F,28007,M97925176,28007,es_wellnessandbeauty,20.81,0
42,C563130428,3,M,28007,M151143676,28007,es_barsandrestaurants,64.38,0
42,C638917294,2,M,28007,M855959430,28007,es_hyper,14.81,0
42,C1862384239,4,M,28007,M1823072687,28007,es_transportation,12.91,0
42,C2052617893,5,F,28007,M1294758098,28007,es_leisure,198.38,1
42,C1545573016,2,F,28007,M1294758098,28007,es_leisure,280.34,1
42,C2055156879,3,F,28007,M1352454843,28007,es_hotelservices,153.96,0
42,C725094717,3,F,28007,M151143676,28007,es_barsandrestaurants,17.36,0
42,C1303935849,2,M,28007,M85975013,28007,es_food,100.48,0
42,C1267444276,3,F,28007,M1823072687,28007,es_transportation,28.33,0
42,C662187574,2,M,28007,M1872033263,28007,es_home,108.14,0
42,C734817849,2,M,28007,M209847108,28007,es_wellnessandbeauty,48.3,0
42,C980876590,2,F,28007,M1053599405,28007,es_health,134.41,0
42,C806399525,2,F,28007,M732195782,28007,es_travel,6532.45,1
42,C644541754,5,F,28007,M732195782,28007,es_travel,6590.61,1
42,C59433821,4,M,28007,M1946091778,28007,es_wellnessandbeauty,47.04,0
42,C963460752,3,M,28007,M209847108,28007,es_wellnessandbeauty,62.22,0
42,C927766810,3,F,28007,M209847108,28007,es_wellnessandbeauty,2.6,0
42,C1621026927,3,F,28007,M1053599405,28007,es_health,169.23,0
42,C2110568911,2,F,28007,M1823072687,28007,es_transportation,11.16,0
42,C363006417,3,M,28007,M1535107174,28007,es_wellnessandbeauty,32.56,0
42,C1552608695,6,F,28007,M855959430,28007,es_hyper,46.78,0
42,C1949440316,2,M,28007,M85975013,28007,es_food,39.97,0
42,C180936571,2,M,28007,M1823072687,28007,es_transportation,7.63,0
42,C59149030,3,F,28007,M1946091778,28007,es_wellnessandbeauty,141.47,0
42,C1558209795,3,F,28007,M78078399,28007,es_wellnessandbeauty,67.81,0
42,C1043944424,2,M,28007,M1823072687,28007,es_transportation,22.67,0
42,C2063978670,2,M,28007,M677738360,28007,es_contents,10.86,0
